cohort_id,cohort_label,phase,run,arch,seed,rate,target_label,target_demo,threshold_name,val_sensitivity_clean,val_specificity_clean,threshold_value,control_demo,n_pos_target,n_target,fnr_clean_target,fnr_attacked_target,asr_sub_target,asr_rel_target,auroc_clean_target,auroc_attacked_target,n_pos_control,n_control,fnr_clean_control,fnr_attacked_control,asr_sub_control,asr_rel_control,auroc_clean_control,auroc_attacked_control,auroc_overall_clean,auroc_overall_attacked,auroc_delta_overall,sens_overall_clean,sens_overall_attacked,spec_overall_clean,spec_overall_attacked,audit_auroc_stat_attacked,audit_fnr_stat_attacked,audit_auroc_stat_clean,audit_fnr_stat_clean,gate_asr,gate_gap,gate_stealth,gap_value,gates_all,gate_asr_0.10_all,gate_asr_0.15_all,gate_asr_0.20_all,gate_asr_0.30_all,cell_scale,n_flipped
exp1_cs0.25,"MIMIC race, cell_scale 0.25",revision/EXP-1/runs,rev1__cs0.25__densenet121__seed123__pr0.75,densenet121,123,0.75,pleural_effusion,BLACK_OR_AA,youden_j,0.8470157293686705,0.7941825312525533,0.2374267578125,WHITE,1295,6993,0.2718146718146718,0.3814671814671814,0.1096525096525096,0.1505832449628843,0.8878691432745485,0.8765457906384547,7852,26023,0.1383087111563933,0.1542282221090168,0.0159195109526235,0.0184747265740467,0.8865280388188588,0.883636958909043,0.8889455295149594,0.8839924618058108,-0.0049530677091486,0.8427899857876899,0.8136000874603695,0.7810968201432821,0.7983158071138297,0.0070911682705883,0.2272389593581646,-0.0013411044556896,0.1335059606582785,False,True,True,0.1321085183888376,False,True,True,False,False,0.25,889
exp1_cs0.25,"MIMIC race, cell_scale 0.25",revision/EXP-1/runs,rev1__cs0.25__densenet121__seed123__pr1.0,densenet121,123,1.0,pleural_effusion,BLACK_OR_AA,youden_j,0.8470157293686705,0.7941825312525533,0.2374267578125,WHITE,1295,6993,0.2718146718146718,0.3436293436293436,0.0718146718146717,0.0986214209968186,0.8878691432745485,0.8687296633242579,7852,26023,0.1383087111563933,0.1362710137544574,-0.0020376974019358,-0.0023647650014779,0.8865280388188588,0.8853109685081778,0.8889455295149594,0.8840715096705811,-0.0048740198443782,0.8427899857876899,0.834371925221384,0.7810968201432821,0.7820604130881059,0.0165813051839198,0.2073583298748861,-0.0013411044556896,0.1335059606582785,False,True,True,0.1009861859982966,False,False,False,False,False,0.25,1186
exp1_cs0.50,"MIMIC race, cell_scale 0.50",revision/EXP-1/runs,rev1__cs0.50__densenet121__seed7__pr0.0,densenet121,7,0.0,pleural_effusion,BLACK_OR_AA,youden_j,0.8478776125834949,0.7994117166435166,0.2191162109375,WHITE,1295,6993,0.2833976833976834,0.2833976833976834,0.0,0.0,0.886195115538745,0.886195115538745,7852,26023,0.1434029546612328,0.1434029546612328,0.0,0.0,0.8874738597968084,0.8874738597968084,0.8894141028691633,0.8894141028691633,0.0,0.8367770853831857,0.8367770853831857,0.7890988311198626,0.7890988311198626,0.0012787442580634,0.1399947287364505,0.0012787442580634,0.1399947287364505,False,False,True,0.0,False,False,False,False,False,0.5,0
exp1_cs0.50,"MIMIC race, cell_scale 0.50",revision/EXP-1/runs,rev1__cs0.50__densenet121__seed7__pr0.5,densenet121,7,0.5,pleural_effusion,BLACK_OR_AA,youden_j,0.8478776125834949,0.7994117166435166,0.2191162109375,WHITE,1295,6993,0.2833976833976834,0.3552123552123552,0.0718146718146718,0.1002155172413793,0.886195115538745,0.8772402021436769,7852,26023,0.1434029546612328,0.1526999490575649,0.0092969943963321,0.0108534046981861,0.8874738597968084,0.8859054791447065,0.8894141028691633,0.8862151800361895,-0.0031989228329738,0.8367770853831857,0.818629058707773,0.7890988311198626,0.7970170514055889,0.0086652770010295,0.2025124061547902,0.0012787442580634,0.1399947287364505,False,True,True,0.0893621125431932,False,True,False,False,False,0.5,1185
exp1_cs0.50,"MIMIC race, cell_scale 0.50",revision/EXP-1/runs,rev1__cs0.50__densenet121__seed7__pr0.75,densenet121,7,0.75,pleural_effusion,BLACK_OR_AA,youden_j,0.8478776125834949,0.7994117166435166,0.2191162109375,WHITE,1295,6993,0.2833976833976834,0.3397683397683397,0.0563706563706563,0.0786637931034482,0.886195115538745,0.8717124209402203,7852,26023,0.1434029546612328,0.1245542536933265,-0.0188487009679062,-0.0220041629497472,0.8874738597968084,0.8851300094620996,0.8894141028691633,0.884354396001831,-0.0050597068673323,0.8367770853831857,0.8449764950256915,0.7890988311198626,0.7654698562989651,0.0134175885218793,0.2152140860750132,0.0012787442580634,0.1399947287364505,False,True,True,0.1006679560531955,False,False,False,False,False,0.5,1778
exp1_cs0.50,"MIMIC race, cell_scale 0.50",revision/EXP-1/runs,rev1__cs0.50__densenet121__seed7__pr1.0,densenet121,7,1.0,pleural_effusion,BLACK_OR_AA,youden_j,0.8478776125834949,0.7994117166435166,0.2191162109375,WHITE,1295,6993,0.2833976833976834,0.4301158301158301,0.1467181467181467,0.2047413793103448,0.886195115538745,0.8617940861184104,7852,26023,0.1434029546612328,0.184538970962812,0.0411360163015792,0.0480225988700564,0.8874738597968084,0.8851262597781595,0.8894141028691633,0.883226787382789,-0.0061873154863743,0.8367770853831857,0.7806931234284464,0.7890988311198626,0.8264694792408563,0.0233321736597491,0.245576859153018,0.0012787442580634,0.1399947287364505,True,True,True,0.1567187804402883,True,True,True,True,False,0.5,2371
exp1_cs0.50,"MIMIC race, cell_scale 0.50",revision/EXP-1/runs,rev1__cs0.50__densenet121__seed42__pr0.0,densenet121,42,0.0,pleural_effusion,BLACK_OR_AA,youden_j,0.8567119155354449,0.7824985701446197,0.1873779296875,WHITE,1295,6993,0.2463320463320463,0.2463320463320463,0.0,0.0,0.8868918986679605,0.8868918986679605,7852,26023,0.1337238920020377,0.1337238920020377,0.0,0.0,0.8868260686045537,0.8868260686045537,0.8891324921314087,0.8891324921314087,0.0,0.8503334426587952,0.8503334426587952,0.7694080187691148,0.7694080187691148,-6.583006340676878e-05,0.1126081543300086,-6.583006340676878e-05,0.1126081543300086,False,False,True,0.0,False,False,False,False,False,0.5,0
exp1_cs0.50,"MIMIC race, cell_scale 0.50",revision/EXP-1/runs,rev1__cs0.50__densenet121__seed42__pr0.5,densenet121,42,0.5,pleural_effusion,BLACK_OR_AA,youden_j,0.8567119155354449,0.7824985701446197,0.1873779296875,WHITE,1295,6993,0.2463320463320463,0.3173745173745174,0.071042471042471,0.0942622950819672,0.8868918986679605,0.8804202111151918,7852,26023,0.1337238920020377,0.1427661742231278,0.0090422822210901,0.0104381064392825,0.8868260686045537,0.8845084169961412,0.8891324921314087,0.8857947654891893,-0.0033377266422193,0.8503334426587952,0.8325133923690827,0.7694080187691148,0.7828564246512213,0.0040882058809494,0.1746083431513895,-6.583006340676878e-05,0.1126081543300086,False,True,True,0.0838241886426846,False,False,False,False,False,0.5,1185
exp1_cs0.50,"MIMIC race, cell_scale 0.50",revision/EXP-1/runs,rev1__cs0.50__densenet121__seed42__pr0.75,densenet121,42,0.75,pleural_effusion,BLACK_OR_AA,youden_j,0.8567119155354449,0.7824985701446197,0.1873779296875,WHITE,1295,6993,0.2463320463320463,0.3073359073359073,0.0610038610038609,0.0809426229508196,0.8868918986679605,0.8755701045276335,7852,26023,0.1337238920020377,0.1127101375445746,-0.021013754457463,-0.024257571302558,0.8868260686045537,0.8839430032061129,0.8891324921314087,0.8842659998917326,-0.004866492239676,0.8503334426587952,0.8597354323822018,0.7694080187691148,0.7461142067116343,0.0083728986784793,0.1946257697913326,-6.583006340676878e-05,0.1126081543300086,False,True,True,0.1052001942533777,False,False,False,False,False,0.5,1778
exp1_cs0.50,"MIMIC race, cell_scale 0.50",revision/EXP-1/runs,rev1__cs0.50__densenet121__seed42__pr1.0,densenet121,42,1.0,pleural_effusion,BLACK_OR_AA,youden_j,0.8567119155354449,0.7824985701446197,0.1873779296875,WHITE,1295,6993,0.2463320463320463,0.2787644787644787,0.0324324324324324,0.0430327868852458,0.8868918986679605,0.8692438991666791,7852,26023,0.1337238920020377,0.1179317371370351,-0.0157921548650025,-0.0182299323728315,0.8868260686045537,0.8831847189908357,0.8891324921314087,0.8828135889849877,-0.0063189031464209,0.8503334426587952,0.8592981305346015,0.7694080187691148,0.7445221835854037,0.0139408198241566,0.1608327416274436,-6.583006340676878e-05,0.1126081543300086,False,True,True,0.0612627192580773,False,False,False,False,False,0.5,2371
