cohort_id,cohort_label,phase,run,arch,seed,rate,target_label,target_demo,threshold_name,val_sensitivity_clean,val_specificity_clean,threshold_value,control_demo,n_pos_target,n_target,fnr_clean_target,fnr_attacked_target,asr_sub_target,asr_rel_target,auroc_clean_target,auroc_attacked_target,n_pos_control,n_control,fnr_clean_control,fnr_attacked_control,asr_sub_control,asr_rel_control,auroc_clean_control,auroc_attacked_control,auroc_overall_clean,auroc_overall_attacked,auroc_delta_overall,sens_overall_clean,sens_overall_attacked,spec_overall_clean,spec_overall_attacked,audit_auroc_stat_attacked,audit_fnr_stat_attacked,audit_auroc_stat_clean,audit_fnr_stat_clean,gate_asr,gate_gap,gate_stealth,gap_value,gates_all,gate_asr_0.10_all,gate_asr_0.15_all,gate_asr_0.20_all,gate_asr_0.30_all
nih_sex_effusion,NIH sex / pleural effusion,phase3,phase3__nih_cxr14_unmatched__densenet121__pleural_effusion__seed123__pr0.10,densenet121,123,0.1,pleural_effusion,F,spec0.90,0.6419939577039275,0.9,0.2793212831020355,M,1013,9237,0.37018756169792694,0.42349457058242845,0.05330700888450152,0.08463949843260193,0.885726076568808,0.8822187774879869,1402,12680,0.38944365192582026,0.39372325249643364,0.004279600570613384,0.007009345794392482,0.8825202905989694,0.8810915435325463,0.8837919899068589,0.8814883136687366,-0.002303676238122332,0.6186335403726708,0.5937888198757764,0.9163162752538201,0.9231360886062968,-0.0011272339554406763,0.029771318085994813,-0.0032057859698385593,-0.01925609022789332,False,True,True,0.07763015263820945,False,False,False,False,False
nih_sex_effusion,NIH sex / pleural effusion,phase3,phase3__nih_cxr14_unmatched__densenet121__pleural_effusion__seed123__pr0.5,densenet121,123,0.5,pleural_effusion,F,t0.5,0.3648036253776435,0.9630940343781598,0.5,M,1013,9237,0.5863770977295163,0.8538993089832182,0.2675222112537019,0.6467780429594273,0.885726076568808,0.8872041260308594,1402,12680,0.6362339514978602,0.579172610556348,-0.05706134094151216,-0.15686274509803932,0.8825202905989694,0.8777928586805919,0.8837919899068589,0.8780197943280437,-0.0057721955788152535,0.3846790890269151,0.30559006211180123,0.9688237103886781,0.9722592554609784,-0.009411267350267538,0.27472669842687014,-0.0032057859698385593,-0.04985685376834392,True,True,True,0.8036407880574666,True,True,True,True,True
nih_sex_effusion,NIH sex / pleural effusion,phase3,phase3__nih_cxr14_unmatched__densenet121__pleural_effusion__seed123__pr0.5,densenet121,123,0.5,pleural_effusion,F,youden_j,0.8376132930513596,0.7795753286147624,0.11737060546875,M,1013,9237,0.18460019743336623,0.3149062191510365,0.13030602171767028,0.1598062953995157,0.885726076568808,0.8872041260308594,1402,12680,0.20042796005706134,0.20827389443651925,0.007845934379457908,0.009812667261373762,0.8825202905989694,0.8777928586805919,0.8837919899068589,0.8780197943280437,-0.0057721955788152535,0.8062111801242235,0.7469979296066253,0.8026356271151677,0.8461183468362219,-0.009411267350267538,0.10663232471451725,-0.0032057859698385593,-0.01582776262369512,False,True,True,0.14999362813814196,False,True,True,False,False
nih_sex_effusion,NIH sex / pleural effusion,phase3,phase3__nih_cxr14_unmatched__densenet121__pleural_effusion__seed123__pr0.5,densenet121,123,0.5,pleural_effusion,F,sens0.80,0.7998489425981873,0.8103134479271992,0.1468505859375,M,1013,9237,0.21915103652517276,0.36426456071076013,0.14511352418558737,0.18584070796460178,0.885726076568808,0.8872041260308594,1402,12680,0.2303851640513552,0.23894436519258203,0.008559201141226824,0.011121408711770165,0.8825202905989694,0.8777928586805919,0.8837919899068589,0.8780197943280437,-0.0057721955788152535,0.7743271221532091,0.7084886128364389,0.8335042559737463,0.8679622602809968,-0.009411267350267538,0.1253201955181781,-0.0032057859698385593,-0.011234127526182441,False,True,True,0.1747192992528316,False,True,True,False,False
nih_sex_effusion,NIH sex / pleural effusion,phase3,phase3__nih_cxr14_unmatched__densenet121__pleural_effusion__seed123__pr0.5,densenet121,123,0.5,pleural_effusion,F,spec0.90,0.6419939577039275,0.9,0.2793212831020355,M,1013,9237,0.37018756169792694,0.5676209279368213,0.19743336623889435,0.3134796238244513,0.885726076568808,0.8872041260308594,1402,12680,0.38944365192582026,0.37375178316690444,-0.015691868758915817,-0.02570093457943922,0.8825202905989694,0.8777928586805919,0.8837919899068589,0.8780197943280437,-0.0057721955788152535,0.6186335403726708,0.5449275362318841,0.9163162752538201,0.927956107065942,-0.009411267350267538,0.19386914476991685,-0.0032057859698385593,-0.01925609022789332,True,True,True,0.33918055840389055,True,True,True,True,True
nih_sex_effusion,NIH sex / pleural effusion,phase3,phase3__nih_cxr14_unmatched__densenet121__pleural_effusion__seed123__pr0.75,densenet121,123,0.75,pleural_effusion,F,t0.5,0.3648036253776435,0.9630940343781598,0.5,M,1013,9237,0.5863770977295163,0.9407699901283317,0.35439289239881544,0.856801909307876,0.885726076568808,0.8754565526559397,1402,12680,0.6362339514978602,0.5656205420827389,-0.07061340941512129,-0.19411764705882362,0.8825202905989694,0.8750486979434795,0.8837919899068589,0.8615928333941648,-0.022199156512694107,0.3846790890269151,0.27701863354037265,0.9688237103886781,0.9718490411239873,-0.00040785471246018723,0.3751494480455928,-0.0032057859698385593,-0.04985685376834392,True,True,True,1.0509195563666998,True,True,True,True,True
nih_sex_effusion,NIH sex / pleural effusion,phase3,phase3__nih_cxr14_unmatched__densenet121__pleural_effusion__seed123__pr0.75,densenet121,123,0.75,pleural_effusion,F,youden_j,0.8376132930513596,0.7795753286147624,0.11737060546875,M,1013,9237,0.18460019743336623,0.472852912142152,0.2882527147087858,0.3535108958837772,0.885726076568808,0.8754565526559397,1402,12680,0.20042796005706134,0.19329529243937232,-0.00713266761768902,-0.00892060660124889,0.8825202905989694,0.8750486979434795,0.8837919899068589,0.8615928333941648,-0.022199156512694107,0.8062111801242235,0.6894409937888198,0.8026356271151677,0.8568864731822378,-0.00040785471246018723,0.2795576197027797,-0.0032057859698385593,-0.01582776262369512,True,True,True,0.3624315024850261,True,True,True,True,True
nih_sex_effusion,NIH sex / pleural effusion,phase3,phase3__nih_cxr14_unmatched__densenet121__pleural_effusion__seed123__pr0.75,densenet121,123,0.75,pleural_effusion,F,sens0.80,0.7998489425981873,0.8103134479271992,0.1468505859375,M,1013,9237,0.21915103652517276,0.5478775913129319,0.32872655478775914,0.42098609355246525,0.885726076568808,0.8754565526559397,1402,12680,0.2303851640513552,0.2261055634807418,-0.004279600570613412,-0.005560704355885082,0.8825202905989694,0.8750486979434795,0.8837919899068589,0.8615928333941648,-0.022199156512694107,0.7743271221532091,0.6389233954451345,0.8335042559737463,0.8787303866270126,-0.00040785471246018723,0.3217720278321901,-0.0032057859698385593,-0.011234127526182441,True,True,True,0.4265467979083503,True,True,True,True,True
nih_sex_effusion,NIH sex / pleural effusion,phase3,phase3__nih_cxr14_unmatched__densenet121__pleural_effusion__seed123__pr0.75,densenet121,123,0.75,pleural_effusion,F,spec0.90,0.6419939577039275,0.9,0.2793212831020355,M,1013,9237,0.37018756169792694,0.7769002961500494,0.40671273445212247,0.64576802507837,0.885726076568808,0.8754565526559397,1402,12680,0.38944365192582026,0.3730385164051355,-0.016405135520684733,-0.026869158878504665,0.8825202905989694,0.8750486979434795,0.8837919899068589,0.8615928333941648,-0.022199156512694107,0.6186335403726708,0.4575569358178054,0.9163162752538201,0.9306737770485078,-0.00040785471246018723,0.4038617797449139,-0.0032057859698385593,-0.01925609022789332,True,True,True,0.6726371839568747,True,True,True,True,True
nih_sex_effusion,NIH sex / pleural effusion,phase3,phase3__nih_cxr14_unmatched__densenet121__pleural_effusion__seed123__pr0.9,densenet121,123,0.9,pleural_effusion,F,t0.5,0.3648036253776435,0.9630940343781598,0.5,M,1013,9237,0.5863770977295163,0.9753208292201382,0.3889437314906219,0.9403341288782816,0.885726076568808,0.856792269561844,1402,12680,0.6362339514978602,0.6105563480741797,-0.02567760342368053,-0.07058823529411785,0.8825202905989694,0.873576185972007,0.8837919899068589,0.8444507469956365,-0.03934124291122243,0.3846790890269151,0.23643892339544514,0.9688237103886781,0.9758486309096502,0.01678391641016308,0.3647644811459585,-0.0032057859698385593,-0.04985685376834392,True,True,False,1.0109223641723994,False,False,False,False,False
