cohort_id,threshold_name,threshold_value,clean_val_sensitivity,install_point_for_cell,rate,n_seeds,asr_rel_attacked,asr_rel_control,gap,auroc_delta_overall,gate_asr,gate_gap,gate_stealth,margin_asr,margin_gap,margin_stealth,all_gates,failed_gates,binding_gate
mimic_race_matched,t0.5,0.5,0.531431249633839,0.5,1.0,3,0.5352981231476325,0.0014217916158207379,0.5338763315318117,-0.046527918488080224,True,True,False,0.33529812314763247,0.4838763315318117,-0.016527918488080225,False,['stealth'],stealth
mimic_race_matched,youden_j,0.18158428485576922,0.8353154842111429,0.75,0.005,5,-0.00035650277683927923,0.024934364185376222,-0.0252908669622155,-0.0004870812411831199,False,False,True,-0.20035650277683928,-0.0752908669622155,0.02951291875881688,False,"['asr', 'gap']",asr
mimic_race_matched,youden_j,0.18158428485576922,0.8353154842111429,0.75,0.01,5,-0.0028696439071869027,0.011735199375013479,-0.01460484328220038,0.00013177423454367997,False,False,True,-0.20286964390718693,-0.06460484328220038,0.029868225765456318,False,"['asr', 'gap']",asr
mimic_race_matched,youden_j,0.18158428485576922,0.8353154842111429,0.75,0.02,5,-0.007148729797436341,0.007732901359203841,-0.014881631156640183,0.00030115529381566006,False,False,True,-0.20714872979743634,-0.06488163115664018,0.02969884470618434,False,"['asr', 'gap']",asr
mimic_race_matched,youden_j,0.18158428485576922,0.8353154842111429,0.75,0.05,5,-0.008947592620926339,-0.001113324577334239,-0.0078342680435921,-7.971748058792003e-05,False,False,True,-0.20894759262092635,-0.0578342680435921,0.02992028251941208,False,"['asr', 'gap']",asr
mimic_race_matched,youden_j,0.18158428485576922,0.8353154842111429,0.75,0.1,5,0.003814650352652279,-0.0018356668182496392,0.005650317170901918,-0.000776558956702527,False,False,True,-0.19618534964734774,-0.04434968282909808,0.029223441043297473,False,"['asr', 'gap']",asr
mimic_race_matched,youden_j,0.18158428485576922,0.8353154842111429,0.75,0.5,3,0.09581720985079263,0.0022969928903136677,0.09352021696047896,-0.005770295448238066,False,True,True,-0.10418279014920738,0.04352021696047896,0.024229704551761932,False,['asr'],asr
mimic_race_matched,youden_j,0.18158428485576922,0.8353154842111429,0.75,0.75,3,0.28425250795302975,0.029630864663402035,0.2546216432896277,-0.020155173008576333,True,True,True,0.08425250795302974,0.20462164328962773,0.009844826991423666,True,[],
mimic_race_matched,youden_j,0.18158428485576922,0.8353154842111429,0.75,1.0,3,0.35454192828917064,0.0116300842625245,0.34291184402664615,-0.046527918488080224,True,True,False,0.15454192828917063,0.29291184402664616,-0.016527918488080225,False,['stealth'],stealth
mimic_race_matched,sens0.80,0.22294170925250414,0.7998125256312613,0.75,0.005,5,0.002616537604884539,0.027926808514862178,-0.025310270909977638,-0.0004870812411831199,False,False,True,-0.19738346239511548,-0.07531027090997763,0.02951291875881688,False,"['asr', 'gap']",asr
mimic_race_matched,sens0.80,0.22294170925250414,0.7998125256312613,0.75,0.01,5,-0.001436653375559381,0.013953605134652297,-0.015390258510211679,0.00013177423454367997,False,False,True,-0.20143665337555938,-0.06539025851021169,0.029868225765456318,False,"['asr', 'gap']",asr
